PV power,Direct-in-plane,Sun Height,Air Temperature,Wind speed,month,day,hour_minute
72.53,100.23,7.1,8.7,4.14,10,24,8
99.68,130.37,14.36,8.7,3.93,10,24,9
336.29,394.63,20.15,9.02,3.79,10,24,10
267.79,318.24,23.98,9.6,4.55,10,24,11
163.82,203.51,25.44,9.84,4.34,10,24,12
86.85,117.39,24.37,10.51,5.17,10,24,13
511.82,599.87,20.88,10.42,4.9,10,24,14
368.31,434.26,15.37,9.99,4.76,10,24,15
154.04,199.28,8.31,9.69,4.62,10,24,16
180.93,221.34,6.82,6.55,3.72,10,25,8
411.55,479.11,14.06,7.22,3.1,10,25,9
603.83,707.18,19.83,8.09,3.86,10,25,10
724.13,849.59,23.64,9.29,5.93,10,25,11
644.59,755.89,25.1,9.84,5.59,10,25,12
627.67,736.47,24.02,10.37,5.66,10,25,13
271.4,322.82,20.54,10.37,5.03,10,25,14
91.22,121.97,15.04,10.32,4.97,10,25,15
2.8,11.67,8.0,9.81,4.48,10,25,16
158.31,197.14,6.54,8.12,4.41,10,26,8
335.29,391.51,13.76,8.57,4.62,10,26,9
451.49,524.51,19.51,9.13,5.03,10,26,10
409.89,478.68,23.3,9.62,4.83,10,26,11
427.75,501.11,24.75,10.04,4.62,10,26,12
436.71,512.01,23.68,10.3,4.62,10,26,13
210.15,254.73,20.21,10.31,4.55,10,26,14
316.44,375.53,14.72,10.18,4.48,10,26,15
44.11,68.06,7.69,9.63,3.93,10,26,16
48.23,72.4,6.26,10.69,4.28,10,27,8
87.64,117.33,13.46,10.0,4.48,10,27,9
521.02,607.05,19.19,9.6,5.03,10,27,10
214.91,258.75,22.97,9.17,4.76,10,27,11
672.4,791.86,24.41,9.38,4.83,10,27,12
582.76,682.47,23.34,10.01,5.17,10,27,13
85.73,115.63,19.88,9.91,5.52,10,27,14
77.82,106.14,14.41,9.0,4.34,10,27,15
125.26,165.42,7.4,9.0,4.28,10,27,16
121.59,154.98,5.98,6.6,4.07,10,28,8
37.35,58.37,13.17,7.23,4.34,10,28,9
487.9,564.16,18.88,8.05,4.97,10,28,10
692.43,806.81,22.64,8.63,6.07,10,28,11
721.69,844.57,24.07,9.05,6.14,10,28,12
240.82,286.87,23.0,9.33,6.21,10,28,13
556.61,645.85,19.56,8.92,5.72,10,28,14
343.01,400.96,14.1,8.54,6.21,10,28,15
128.37,168.19,7.1,7.94,5.86,10,28,16
2.28,10.78,5.7,12.25,5.31,10,29,8
20.22,37.71,12.87,12.71,6.07,10,29,9
25.67,44.9,18.56,12.97,6.41,10,29,10
37.71,60.16,22.31,13.22,6.14,10,29,11
18.14,35.02,23.74,13.47,6.28,10,29,12
26.96,46.69,22.67,13.71,6.21,10,29,13
9.85,23.35,19.24,13.9,6.28,10,29,14
28.32,48.49,13.79,13.97,6.21,10,29,15
9.25,22.45,6.81,14.05,6.21,10,29,16
63.26,89.89,5.43,9.1,2.62,10,30,8
59.45,84.94,12.58,9.08,2.34,10,30,9
366.59,432.15,18.25,9.4,2.62,10,30,10
492.6,581.25,21.99,9.89,3.17,10,30,11
392.31,463.26,23.41,10.01,3.03,10,30,12
558.9,668.03,22.34,10.2,2.41,10,30,13
421.12,501.86,18.92,10.27,1.86,10,30,14
370.16,446.54,13.49,10.25,1.17,10,30,15
67.45,97.71,6.52,10.04,1.17,10,30,16
1.83,9.88,5.15,11.92,8.55,10,31,8
27.6,46.69,12.29,9.25,7.79,10,31,9
137.09,171.67,17.95,9.28,8.41,10,31,10
312.21,365.14,21.67,9.65,7.1,10,31,11
623.48,722.77,23.08,9.87,7.38,10,31,12
270.25,319.38,22.02,10.12,7.38,10,31,13
174.36,213.88,18.61,10.18,6.76,10,31,14
105.2,137.22,13.2,9.87,6.28,10,31,15
20.31,37.7,6.24,9.28,5.45,10,31,16
2.33,10.78,4.88,9.3,5.1,11,1,8
115.36,147.91,12.0,9.74,5.24,11,1,9
191.71,233.81,17.64,10.7,4.69,11,1,10
19.02,35.92,21.35,11.26,4.41,11,1,11
13.1,27.84,22.76,11.51,4.83,11,1,12
24.49,43.1,21.7,11.36,5.38,11,1,13
42.49,65.55,18.3,11.1,4.07,11,1,14
31.57,52.08,12.9,10.98,3.03,11,1,15
120.15,162.39,5.97,11.25,2.83,11,1,16
0.0,4.49,4.6,7.3,4.69,11,2,8
8.97,21.55,11.71,7.86,5.31,11,2,9
497.43,572.11,17.34,8.14,6.14,11,2,10
55.17,79.92,21.04,8.57,5.52,11,2,11
207.2,248.81,22.44,8.42,6.0,11,2,12
85.31,114.14,21.38,7.88,6.97,11,2,13
29.38,48.49,18.0,6.84,7.03,11,2,14
22.96,40.41,12.62,6.81,6.41,11,2,15
85.28,117.69,5.7,6.52,6.48,11,2,16
0.65,7.18,4.33,5.29,3.79,11,3,8
417.54,479.82,11.42,5.67,4.21,11,3,9
253.51,297.36,17.04,6.33,3.93,11,3,10
688.96,809.59,20.72,7.04,3.79,11,3,11
506.98,589.69,22.12,7.6,3.79,11,3,12
167.85,205.78,21.07,7.79,3.93,11,3,13
179.89,218.35,17.7,7.44,3.93,11,3,14
262.89,311.05,12.33,7.08,3.86,11,3,15
0.0,4.49,5.43,6.89,3.52,11,3,16
9.98,22.61,4.06,1.98,2.07,11,4,8
174.68,209.27,11.14,3.13,1.59,11,4,9
182.55,220.83,16.74,5.72,1.31,11,4,10
436.23,513.46,20.42,7.39,1.66,11,4,11
390.57,460.98,21.81,8.47,1.93,11,4,12
129.33,164.94,20.77,9.13,1.86,11,4,13
103.29,135.59,17.4,9.45,1.86,11,4,14
113.86,147.59,12.06,9.3,1.45,11,4,15
49.21,75.42,5.17,8.73,1.31,11,4,16
0.67,7.18,3.8,2.83,1.45,11,5,8
46.47,68.22,10.86,3.68,1.03,11,5,9
168.56,205.9,16.44,6.18,1.03,11,5,10
261.93,312.46,20.11,7.74,1.17,11,5,11
130.56,166.37,21.5,8.7,1.03,11,5,12
125.16,160.72,20.47,9.26,0.83,11,5,13
64.25,91.17,17.12,9.52,0.55,11,5,14
123.27,158.84,11.79,9.62,0.55,11,5,15
19.95,37.69,4.91,9.39,0.69,11,5,16
0.65,7.18,3.53,4.65,2.28,11,6,8
321.54,373.43,10.58,5.25,2.48,11,6,9
544.85,637.07,16.15,6.48,2.48,11,6,10
544.17,636.77,19.81,7.64,3.1,11,6,11
678.7,807.03,21.2,8.79,3.38,11,6,12
625.77,741.31,20.17,9.57,3.59,11,6,13
523.15,616.38,16.83,9.86,3.59,11,6,14
345.63,410.9,11.52,9.66,3.17,11,6,15
88.25,123.73,4.66,8.85,2.69,11,6,16
0.26,6.29,3.27,7.64,2.48,11,7,8
60.13,85.1,10.3,7.92,2.28,11,7,9
147.91,184.13,15.86,8.55,2.34,11,7,10
256.09,305.63,19.51,9.36,2.76,11,7,11
321.2,380.3,20.9,10.63,3.72,11,7,12
28.61,48.49,19.88,11.8,4.07,11,7,13
61.7,88.64,16.55,11.72,3.31,11,7,14
45.84,69.64,11.26,11.6,3.45,11,7,15
1.84,9.88,4.42,11.46,3.38,11,7,16
0.0,2.49,3.0,11.62,2.55,11,8,8
10.58,24.25,10.03,11.76,2.69,11,8,9
42.25,65.55,15.58,12.13,3.45,11,8,10
318.14,380.09,19.22,12.75,3.72,11,8,11
385.54,460.18,20.61,13.48,3.79,11,8,12
60.39,88.0,19.59,13.92,3.86,11,8,13
51.01,76.65,16.28,14.01,3.93,11,8,14
134.39,173.24,11.0,13.83,3.72,11,8,15
53.15,82.32,4.18,13.22,3.38,11,8,16
0.06,5.8,2.74,11.84,3.1,11,9,8
28.67,48.51,9.76,11.98,3.1,11,9,9
235.43,285.45,15.29,12.19,2.69,11,9,10
45.08,69.14,18.93,12.51,2.76,11,9,11
50.19,75.43,20.32,12.81,2.9,11,9,12
40.59,63.76,19.31,12.95,2.9,11,9,13
116.23,151.71,16.01,12.81,2.9,11,9,14
69.29,97.81,10.75,12.77,2.9,11,9,15
8.12,20.93,3.94,12.32,2.21,11,9,16
0.0,1.66,2.49,9.6,1.79,11,10,8
26.24,44.99,9.49,9.47,2.07,11,10,9
123.64,157.91,15.02,9.65,2.21,11,10,10
68.05,95.68,18.64,10.23,2.76,11,10,11
198.76,242.52,20.03,10.94,4.14,11,10,12
112.41,146.54,19.03,11.43,4.48,11,10,13
37.25,59.27,15.75,11.66,4.21,11,10,14
77.07,106.21,10.51,11.65,4.55,11,10,15
0.6,7.18,3.72,11.34,4.62,11,10,16
0.0,1.66,2.23,11.82,6.55,11,11,8
60.45,86.45,9.22,11.85,6.14,11,11,9
11.19,25.14,14.74,11.89,6.0,11,11,10
26.52,45.8,18.36,11.84,6.0,11,11,11
32.89,53.88,19.75,12.05,7.03,11,11,12
35.8,57.47,18.76,11.9,7.17,11,11,13
21.02,38.61,15.49,11.69,6.76,11,11,14
13.09,27.84,10.27,11.7,6.48,11,11,15
1.4,8.98,3.49,11.5,5.59,11,11,16
0.0,2.49,1.98,7.59,3.66,11,12,8
197.22,237.23,8.96,8.24,4.0,11,12,9
265.54,313.49,14.47,9.2,4.48,11,12,10
144.4,181.03,18.09,10.11,4.41,11,12,11
106.81,139.96,19.48,10.85,4.28,11,12,12
112.81,146.79,18.49,11.41,4.97,11,12,13
80.13,109.7,15.24,11.65,5.1,11,12,14
47.22,71.15,10.03,11.63,6.62,11,12,15
0.0,4.49,3.28,11.35,6.34,11,12,16
0.0,1.66,1.73,5.5,3.79,11,13,8
304.6,353.24,8.7,5.75,3.79,11,13,9
526.55,611.18,14.2,6.73,3.31,11,13,10
298.16,349.0,17.81,7.68,3.66,11,13,11
80.96,109.59,19.21,8.44,4.55,11,13,12
68.58,95.61,18.23,8.82,4.34,11,13,13
128.43,162.53,15.0,9.15,4.41,11,13,14
73.83,101.39,9.8,8.84,3.59,11,13,15
0.62,7.18,3.07,8.61,3.45,11,13,16
1.0,8.08,8.45,10.19,4.62,11,14,9
5.38,16.16,13.94,10.58,5.03,11,14,10
41.05,63.76,17.55,11.09,5.45,11,14,11
49.24,73.63,18.94,11.1,6.0,11,14,12
19.73,36.82,17.98,10.99,6.76,11,14,13
189.16,230.11,14.76,10.68,6.62,11,14,14
19.76,36.82,9.58,10.72,6.69,11,14,15
6.45,18.31,2.86,10.15,7.45,11,14,16
12.82,26.94,8.19,6.46,5.38,11,15,9
83.13,110.62,13.68,6.74,5.38,11,15,10
153.04,188.06,17.28,7.25,4.97,11,15,11
11.45,25.14,18.68,7.8,4.69,11,15,12
40.86,62.86,17.73,8.29,4.76,11,15,13
74.18,101.66,14.52,8.76,4.76,11,15,14
257.21,306.67,9.37,8.88,4.69,11,15,15
1.88,9.88,2.66,8.79,4.41,11,15,16
21.48,38.57,7.94,7.8,3.38,11,16,9
28.42,47.59,13.42,8.18,3.45,11,16,10
30.53,50.29,17.03,8.55,3.93,11,16,11
26.88,45.8,18.43,9.11,4.41,11,16,12
18.46,35.02,17.48,10.11,4.48,11,16,13
92.48,123.34,14.29,11.03,4.55,11,16,14
65.82,93.16,9.16,11.74,4.48,11,16,15
0.0,4.49,2.47,12.19,4.41,11,16,16
6.96,18.86,7.7,13.05,4.69,11,17,9
5.83,17.06,13.17,13.35,4.62,11,17,10
96.27,129.18,16.77,13.71,4.55,11,17,11
18.75,35.92,18.18,13.94,4.55,11,17,12
12.93,27.84,17.25,13.9,4.62,11,17,13
11.08,25.14,14.07,13.69,4.76,11,17,14
45.74,69.9,8.95,13.57,5.03,11,17,15
0.0,3.59,2.28,13.48,5.1,11,17,16
2.83,11.67,7.46,8.35,4.34,11,18,9
177.3,214.44,12.92,7.99,4.97,11,18,10
284.3,331.92,16.52,8.0,5.45,11,18,11
558.62,643.81,17.93,8.03,5.79,11,18,12
52.2,76.33,17.01,8.33,6.21,11,18,13
75.99,103.34,13.86,8.38,6.69,11,18,14
2.84,11.67,8.75,7.84,6.0,11,18,15
0.0,1.8,2.1,7.8,6.0,11,18,16
201.07,238.73,7.22,5.08,3.17,11,19,9
227.47,268.0,12.68,5.51,2.76,11,19,10
215.54,255.81,16.28,6.12,3.17,11,19,11
561.32,654.43,17.7,6.59,3.03,11,19,12
476.83,555.02,16.79,6.74,2.69,11,19,13
420.0,489.05,13.65,6.93,2.69,11,19,14
139.6,174.33,8.56,7.01,3.03,11,19,15
0.0,0.9,1.93,6.79,2.62,11,19,16
7.06,18.86,6.99,10.77,4.21,11,20,9
23.82,42.2,12.44,11.01,4.28,11,20,10
23.11,41.31,16.04,11.17,4.34,11,20,11
114.2,148.13,17.46,11.25,4.41,11,20,12
121.42,156.05,16.57,11.16,4.48,11,20,13
77.11,105.87,13.44,11.15,4.48,11,20,14
22.4,40.32,8.38,11.12,4.55,11,20,15
0.0,1.8,1.76,10.99,4.48,11,20,16
3.79,13.47,6.76,10.49,3.66,11,21,9
172.58,211.85,12.21,10.15,3.24,11,21,10
501.82,591.78,15.81,10.08,3.1,11,21,11
190.52,232.44,17.24,10.15,3.38,11,21,12
216.99,261.85,16.35,10.34,3.66,11,21,13
72.01,99.69,13.25,10.15,3.59,11,21,14
45.98,69.17,8.2,9.71,3.59,11,21,15
0.0,0.9,1.6,9.09,3.52,11,21,16
110.07,139.62,6.53,5.22,1.86,11,22,9
433.54,504.0,11.98,5.81,1.93,11,22,10
526.54,617.26,15.58,6.85,2.21,11,22,11
599.41,705.44,17.02,7.47,2.83,11,22,12
522.8,609.66,16.15,7.56,3.24,11,22,13
86.8,115.32,13.06,7.54,3.24,11,22,14
115.43,147.71,8.03,7.31,2.55,11,22,15
0.63,7.18,6.31,7.8,4.41,11,23,9
15.26,30.53,11.76,8.66,4.76,11,23,10
42.88,65.55,15.36,9.31,4.69,11,23,11
113.72,146.78,16.8,10.09,4.69,11,23,12
45.58,69.14,15.95,10.63,4.76,11,23,13
177.12,217.36,12.87,10.9,4.83,11,23,14
152.08,190.76,7.86,10.96,4.9,11,23,15
25.14,43.48,6.1,10.24,5.79,11,24,9
3.28,12.57,11.54,10.35,5.86,11,24,10
40.46,62.86,15.15,10.38,5.86,11,24,11
82.86,112.26,16.6,10.49,5.45,11,24,12
7.09,18.86,15.75,10.05,4.76,11,24,13
26.89,45.8,12.7,8.93,3.1,11,24,14
94.14,123.42,7.7,6.84,3.31,11,24,15
193.92,229.37,5.88,2.35,1.59,11,25,9
416.25,482.75,11.33,4.04,1.17,11,25,10
435.91,509.13,14.94,5.82,1.45,11,25,11
573.93,676.22,16.39,6.96,2.21,11,25,12
515.21,602.85,15.56,7.47,2.69,11,25,13
75.89,103.15,12.53,7.72,2.62,11,25,14
241.34,289.57,7.55,7.56,2.21,11,25,15
8.08,19.76,5.68,0.79,1.03,11,26,9
39.04,59.38,11.12,2.56,0.41,11,26,10
218.75,260.06,14.73,4.18,0.28,11,26,11
194.06,233.37,16.2,4.88,0.48,11,26,12
161.6,198.0,15.38,5.68,0.62,11,26,13
404.19,475.33,12.36,5.66,0.76,11,26,14
39.06,59.98,7.41,5.55,0.9,11,26,15
1.09,8.08,5.48,1.05,0.97,11,27,9
164.89,197.16,10.92,1.49,0.9,11,27,10
313.08,362.11,14.53,2.32,0.76,11,27,11
540.78,635.55,16.01,3.42,0.76,11,27,12
387.89,452.04,15.21,4.14,0.76,11,27,13
320.91,375.15,12.2,4.63,0.9,11,27,14
81.96,109.12,7.27,4.65,0.97,11,27,15
1.47,8.98,5.28,6.26,2.69,11,28,9
24.33,42.2,10.72,6.81,2.76,11,28,10
30.69,50.29,14.34,7.43,3.17,11,28,11
28.45,47.59,15.83,7.95,3.1,11,28,12
22.07,39.51,15.04,8.12,2.62,11,28,13
7.16,18.86,12.05,8.3,2.62,11,28,14
26.81,45.49,7.14,8.25,2.62,11,28,15
52.26,75.73,5.09,7.96,0.62,11,29,9
143.44,179.45,10.53,8.65,0.48,11,29,10
150.08,187.55,14.15,9.39,1.03,11,29,11
137.66,174.05,15.65,9.67,1.17,11,29,12
191.46,235.01,14.88,10.12,0.97,11,29,13
139.18,176.16,11.91,10.33,0.9,11,29,14
30.94,51.05,7.01,10.17,0.83,11,29,15
4.92,15.27,4.9,7.8,4.0,11,30,9
30.95,50.61,10.35,8.23,4.14,11,30,10
40.03,61.96,13.98,8.67,4.28,11,30,11
44.43,67.35,15.48,9.02,4.21,11,30,12
75.62,103.45,14.72,9.22,4.14,11,30,13
61.52,87.18,11.77,9.39,4.07,11,30,14
19.88,36.79,6.89,9.56,3.86,11,30,15
90.49,119.13,4.72,7.59,1.24,12,1,9
200.69,242.44,10.17,8.36,1.38,12,1,10
170.3,209.28,13.8,9.09,1.79,12,1,11
99.02,130.31,15.32,9.42,1.93,12,1,12
80.47,109.38,14.58,9.61,2.0,12,1,13
50.35,74.4,11.64,9.65,2.14,12,1,14
36.13,57.23,6.78,9.4,1.93,12,1,15
1.92,9.88,4.54,6.18,3.1,12,2,9
192.57,229.77,9.99,6.26,3.45,12,2,10
476.71,552.42,13.63,6.66,3.03,12,2,11
44.89,67.35,15.16,6.79,3.31,12,2,12
105.75,135.96,14.44,6.97,4.07,12,2,13
86.95,114.9,11.52,6.98,4.21,12,2,14
31.56,51.01,6.68,6.61,3.86,12,2,15
167.3,200.31,4.37,2.21,1.38,12,3,9
47.97,69.47,9.83,2.41,1.38,12,3,10
29.93,48.49,13.47,2.62,1.72,12,3,11
46.51,68.25,15.02,2.74,2.07,12,3,12
166.75,199.83,14.3,2.87,2.48,12,3,13
53.93,76.55,11.41,3.05,3.1,12,3,14
126.93,157.07,6.58,2.62,3.79,12,3,15
47.87,68.51,4.21,1.21,3.93,12,4,9
165.19,195.99,9.66,1.87,4.21,12,4,10
364.38,413.07,13.32,2.78,3.93,12,4,11
408.69,463.31,14.87,3.55,4.41,12,4,12
314.65,359.77,14.18,4.16,4.9,12,4,13
30.51,49.39,11.3,4.17,6.48,12,4,14
51.01,73.27,6.49,4.01,7.17,12,4,15
0.0,4.49,4.05,5.49,5.1,12,5,9
9.69,22.45,9.51,5.71,4.9,12,5,10
173.27,208.21,13.17,5.77,4.55,12,5,11
157.85,191.9,14.74,6.08,5.03,12,5,12
51.54,74.82,14.06,6.18,5.03,12,5,13
34.44,54.48,11.2,6.06,3.93,12,5,14
19.2,35.41,6.41,6.06,3.59,12,5,15
13.65,27.6,3.89,2.91,0.34,12,6,9
98.54,126.01,9.36,2.91,0.41,12,6,10
198.0,235.53,13.03,2.95,0.21,12,6,11
91.49,119.11,14.61,3.12,0.34,12,6,12
91.73,119.55,13.95,3.58,0.28,12,6,13
40.01,60.88,11.11,3.91,0.28,12,6,14
37.8,58.12,6.33,4.01,0.21,12,6,15
173.47,205.78,3.75,1.25,2.07,12,7,9
160.99,191.82,9.22,1.46,2.41,12,7,10
116.79,145.07,12.9,1.89,2.83,12,7,11
296.75,339.88,14.49,2.26,2.69,12,7,12
139.32,170.04,13.84,2.52,2.41,12,7,13
23.41,40.41,11.02,2.67,2.28,12,7,14
43.62,64.53,6.26,2.65,2.21,12,7,15
11.46,24.5,3.6,2.31,3.1,12,8,9
127.52,156.85,9.08,3.34,3.45,12,8,10
261.06,302.48,12.77,4.53,3.72,12,8,11
314.07,363.0,14.38,5.42,3.31,12,8,12
413.16,476.28,13.75,6.09,3.38,12,8,13
162.96,197.68,10.94,6.27,4.14,12,8,14
55.74,79.42,6.2,6.06,4.0,12,8,15
1.95,9.88,3.47,4.15,2.97,12,9,9
10.99,24.25,8.95,4.9,3.31,12,9,10
69.74,95.1,12.65,5.46,3.86,12,9,11
28.77,47.59,14.27,5.89,4.21,12,9,12
49.3,72.23,13.66,6.18,4.28,12,9,13
211.06,250.2,10.87,6.47,4.28,12,9,14
10.88,24.25,6.15,6.84,4.21,12,9,15
0.0,4.49,3.34,4.97,1.93,12,10,9
49.75,72.23,8.83,5.66,2.07,12,10,10
42.73,64.54,12.54,6.25,2.34,12,10,11
124.52,156.58,14.17,6.85,3.1,12,10,12
163.53,199.23,13.58,7.2,3.86,12,10,13
2.85,11.67,10.81,7.34,4.55,12,10,14
2.36,10.78,6.1,7.73,4.97,12,10,15
0.0,5.39,3.21,7.14,1.86,12,11,9
61.44,86.14,8.71,7.34,1.93,12,11,10
282.41,332.82,12.43,7.76,2.0,12,11,11
128.75,162.28,14.08,8.19,2.62,12,11,12
137.63,172.22,13.5,8.7,3.17,12,11,13
54.06,78.25,10.75,8.56,3.31,12,11,14
24.88,42.98,6.06,8.12,3.17,12,11,15
143.88,175.52,3.1,4.02,3.03,12,12,9
209.17,246.06,8.6,4.33,2.97,12,12,10
476.97,550.53,12.34,5.24,2.62,12,12,11
524.25,609.25,14.0,5.99,2.62,12,12,12
482.71,559.89,13.43,6.48,2.9,12,12,13
404.14,469.17,10.7,6.72,2.9,12,12,14
229.86,274.95,6.03,6.36,2.14,12,12,15
1.42,8.98,2.99,9.9,2.48,12,13,9
8.27,20.65,8.5,9.71,2.9,12,13,10
3.8,13.47,12.25,9.83,3.66,12,13,11
28.13,47.59,13.92,10.31,4.28,12,13,12
26.68,45.8,13.38,10.6,5.03,12,13,13
83.93,112.99,10.66,10.63,5.1,12,13,14
150.72,188.48,6.01,10.38,5.24,12,13,15
64.52,88.97,2.88,6.41,4.0,12,14,9
346.97,400.39,8.4,6.61,4.0,12,14,10
518.05,598.43,12.16,7.28,4.21,12,14,11
558.91,650.77,13.85,7.81,3.79,12,14,12
388.65,451.62,13.32,8.12,3.66,12,14,13
251.62,296.85,10.63,8.23,4.34,12,14,14
126.47,159.92,5.99,8.0,4.07,12,14,15
77.25,102.84,2.78,5.04,3.24,12,15,9
12.22,26.04,8.31,5.73,3.59,12,15,10
428.57,492.74,12.08,6.28,3.79,12,15,11
240.84,283.52,13.79,6.8,3.59,12,15,12
530.79,614.88,13.28,7.13,3.86,12,15,13
230.23,272.31,10.6,7.33,4.07,12,15,14
125.87,158.88,5.98,7.31,3.59,12,15,15
0.0,5.39,2.69,8.53,5.1,12,16,9
8.35,20.65,8.23,8.23,4.97,12,16,10
3.85,13.47,12.02,7.82,4.97,12,16,11
14.05,28.73,13.74,7.33,4.55,12,16,12
43.05,65.11,13.24,7.21,3.93,12,16,13
27.13,45.8,10.58,7.24,3.66,12,16,14
9.0,21.55,5.98,7.14,3.38,12,16,15
0.0,1.8,2.6,6.3,3.66,12,17,9
2.85,11.67,8.16,7.32,4.07,12,17,10
306.94,358.02,11.95,8.56,4.55,12,17,11
90.18,119.66,13.69,9.31,5.03,12,17,12
127.72,161.4,13.21,9.71,5.31,12,17,13
13.21,27.84,10.57,10.0,5.45,12,17,14
24.13,42.34,5.98,10.37,5.66,12,17,15
92.19,122.01,2.53,10.42,4.41,12,18,9
1.0,8.08,8.09,10.42,3.66,12,18,10
60.23,86.11,11.9,10.68,3.59,12,18,11
46.06,69.67,13.65,10.8,3.86,12,18,12
288.54,341.76,13.19,10.76,4.0,12,18,13
46.09,69.4,10.56,10.51,3.86,12,18,14
10.07,23.35,5.99,9.94,3.79,12,18,15
0.0,3.59,2.45,6.3,4.76,12,19,9
67.54,92.33,8.03,6.17,4.76,12,19,10
15.44,30.53,11.85,6.55,4.76,12,19,11
5.5,16.16,13.62,7.05,4.48,12,19,12
4.93,15.27,13.18,7.52,3.79,12,19,13
194.62,233.54,10.57,7.79,4.28,12,19,14
31.18,50.63,6.01,7.4,4.55,12,19,15
0.0,1.8,2.39,4.73,3.59,12,20,9
176.25,210.45,7.97,4.83,3.59,12,20,10
366.23,420.29,11.81,5.45,3.72,12,20,11
490.66,564.45,13.6,6.05,3.79,12,20,12
510.7,588.19,13.18,6.5,4.14,12,20,13
221.83,262.19,10.58,6.66,4.28,12,20,14
86.48,114.36,6.04,6.6,4.21,12,20,15
0.0,3.59,2.33,7.1,1.72,12,21,9
11.47,25.14,7.93,7.21,0.9,12,21,10
40.33,62.08,11.78,7.45,0.34,12,21,11
99.13,129.58,13.58,7.96,1.24,12,21,12
45.09,67.86,13.18,8.02,1.86,12,21,13
17.34,33.22,10.6,7.54,2.41,12,21,14
4.95,15.27,6.07,6.87,2.83,12,21,15
1.6,9.12,2.28,1.01,0.28,12,22,9
177.19,210.64,7.89,1.62,0.48,12,22,10
74.48,99.66,11.76,2.79,0.69,12,22,11
96.91,125.27,13.58,4.25,1.03,12,22,12
47.3,69.67,13.19,4.81,1.1,12,22,13
24.58,42.2,10.62,4.61,1.52,12,22,14
11.02,24.25,6.11,4.39,1.86,12,22,15
0.0,1.66,2.23,4.01,5.86,12,23,9
1.06,8.08,7.86,4.2,5.93,12,23,10
3.94,13.47,11.74,4.41,6.0,12,23,11
82.08,108.45,13.58,4.64,6.07,12,23,12
83.18,109.71,13.2,4.91,6.14,12,23,13
21.05,37.71,10.66,5.08,6.14,12,23,14
45.37,67.01,6.16,5.19,6.14,12,23,15
0.1,5.8,2.2,2.94,3.93,12,24,9
162.15,193.71,7.83,3.08,3.79,12,24,10
501.14,570.62,11.73,3.58,3.59,12,24,11
552.29,634.14,13.58,4.01,3.17,12,24,12
511.81,584.84,13.23,4.26,3.72,12,24,13
252.93,293.78,10.7,4.24,3.59,12,24,14
124.4,154.96,6.21,3.95,3.45,12,24,15
0.0,0.83,2.17,1.12,1.93,12,25,9
13.13,26.94,7.81,1.83,2.07,12,25,10
85.2,111.26,11.73,2.92,2.14,12,25,11
56.04,79.32,13.6,3.72,2.28,12,25,12
231.4,271.22,13.26,4.34,2.48,12,25,13
87.99,115.14,10.75,4.86,2.76,12,25,14
44.85,66.46,6.27,5.09,3.03,12,25,15
0.0,1.66,2.14,6.02,5.03,12,26,9
31.71,50.95,7.8,6.24,5.24,12,26,10
72.74,98.71,11.73,6.67,5.52,12,26,11
109.83,140.12,13.62,7.19,5.86,12,26,12
165.69,201.19,13.3,7.62,6.21,12,26,13
36.62,57.45,10.8,7.81,6.69,12,26,14
10.82,24.25,6.34,7.95,7.38,12,26,15
0.0,2.49,2.13,2.34,4.55,12,27,9
4.53,14.37,7.8,2.69,4.76,12,27,10
373.51,421.46,11.75,2.92,5.03,12,27,11
9.2,21.55,13.65,3.3,3.93,12,27,12
47.76,69.63,13.35,3.27,4.0,12,27,13
37.45,57.43,10.87,3.0,4.28,12,27,14
9.23,21.55,6.42,2.78,4.62,12,27,15
0.42,6.63,2.12,4.03,5.52,12,28,9
34.37,53.76,7.8,4.23,5.93,12,28,10
68.33,92.89,11.77,4.36,6.48,12,28,11
194.43,229.1,13.69,4.53,7.1,12,28,12
143.17,174.51,13.41,4.7,7.03,12,28,13
9.13,21.55,10.94,4.71,7.03,12,28,14
4.48,14.37,6.5,4.34,6.34,12,28,15
0.0,0.83,2.11,3.29,5.1,12,29,9
11.1,24.25,7.82,3.2,4.83,12,29,10
15.67,30.53,11.8,3.73,5.79,12,29,11
30.5,49.39,13.74,4.18,6.0,12,29,12
33.4,52.98,13.47,4.5,5.79,12,29,13
24.64,42.2,11.02,4.59,5.31,12,29,14
27.12,45.12,6.59,4.48,5.1,12,29,15
0.0,1.66,2.12,0.17,0.76,12,30,9
19.41,35.02,7.84,0.19,0.9,12,30,10
180.04,213.25,11.83,1.41,1.17,12,30,11
141.53,172.52,13.79,2.55,1.93,12,30,12
107.21,135.57,13.54,3.06,2.62,12,30,13
35.78,55.53,11.1,3.22,2.69,12,30,14
82.38,108.34,6.69,3.06,2.55,12,30,15
0.0,1.66,2.13,-0.36,2.9,12,31,9
2.49,10.78,7.86,0.27,3.24,12,31,10
19.33,35.02,11.88,1.2,3.03,12,31,11
109.99,137.92,13.85,2.07,3.1,12,31,12
112.1,140.52,13.62,2.96,4.07,12,31,13
19.88,35.92,11.19,2.69,3.66,12,31,14
4.52,14.37,6.79,2.93,3.79,12,31,15
