Discharge(Wh),Charge(Wh),Production(Wh),Consumption(Wh),Feed-in(Wh),From grid(Wh),State of Charge(%),Month,Day,Hour
0.0,519.34,528.2,14.81,1.1099999999999999,7.06,94.0,10,18,13
0.03,51.33,272.32,50.36,170.79,0.13,95.0,10,18,14
0.03,0.05,145.22,28.87,116.39,0.06,100.0,10,18,15
24.83,0.13,51.51,57.83,27.86,9.48,100.0,10,18,16
0.9299999999999999,1.03,1.11,5.890000000000001,0.07,4.95,100.0,10,18,17
28.98,2.4,0.5,46.03,0.0,19.0,99.0,10,18,18
0.0,7.79,0.0,18.45,0.0,26.24,98.0,10,18,19
29.9,5.01,0.18,53.16,0.0,28.09,98.0,10,18,20
0.0,7.92,0.0,20.06,0.0,27.98,98.0,10,18,21
30.11,5.0600000000000005,0.0,52.6,0.0,27.55,97.0,10,18,22
0.0,7.57,0.0,17.67,0.0,25.24,97.0,10,18,23
30.57,4.8,0.0,53.54,0.0,27.77,96.0,10,19,0
0.0,7.6,0.0,18.88,0.0,26.48,96.0,10,19,1
30.27,4.91,0.0,52.87,0.0,27.51,95.0,10,19,2
0.0,7.4,0.0,17.12,0.0,24.52,95.0,10,19,3
30.74,4.66,0.0,51.5,0.0,25.42,95.0,10,19,4
0.0,7.45,0.0,17.54,0.0,24.99,94.0,10,19,5
0.0,7.61,0.0,48.45,0.0,56.06,94.0,10,19,6
0.0,7.7700000000000005,0.0,16.900000000000002,0.0,24.67,92.0,10,19,7
30.83,4.26,0.0,51.03,0.0,24.46,92.0,10,19,8
4.23,2.15,1.42,7.640000000000001,0.21000000000000002,4.37,91.0,10,19,9
23.87,4.7,10.26,40.56,0.13,11.26,91.0,10,19,10
6.15,7.0200000000000005,10.71,15.940000000000001,0.2,6.48,90.0,10,19,11
3.14,91.46,111.42,32.14,0.45,9.49,90.0,10,19,12
1.03,98.06,118.13,27.08,1.1700000000000002,7.15,91.0,10,19,13
3.1799999999999997,105.24,117.19,21.84,0.37,7.08,91.0,10,19,14
17.54,57.71,70.37,41.1,0.34,11.24,92.0,10,19,15
1.95,34.83,37.67,7.19,0.68,3.08,92.0,10,19,16
33.64,0.21000000000000002,0.15000000000000002,44.19,0.1,10.85,92.0,10,19,17
0.6799999999999999,6.34,0.0,16.14,0.0,21.93,91.0,10,19,18
29.76,4.67,0.23,52.08,0.0,26.76,90.0,10,19,19
0.0,7.45,0.0,17.32,0.0,24.77,90.0,10,19,20
30.93,4.87,0.25,53.59,0.0,27.28,89.0,10,19,21
0.0,7.47,0.0,16.96,0.0,24.43,89.0,10,19,22
29.990000000000002,4.94,0.05,52.2,0.0,27.1,89.0,10,19,23
0.0,7.46,0.0,17.92,0.0,25.38,88.0,10,20,0
29.84,4.72,0.0,51.99,0.0,26.87,88.0,10,20,1
0.0,7.71,0.0,18.61,0.0,26.32,87.0,10,20,2
31.03,4.62,0.03,53.03,0.0,26.59,87.0,10,20,3
0.0,7.43,0.0,16.51,0.0,23.94,86.0,10,20,4
30.1,4.77,0.0,52.5,0.0,27.17,86.0,10,20,5
0.0,7.53,0.0,16.21,0.0,23.740000000000002,85.0,10,20,6
0.0,7.7700000000000005,0.0,48.77,0.0,56.54,85.0,10,20,7
0.26,4.16,0.0,8.63,0.0,12.53,85.0,10,20,8
16.83,131.46,146.19,42.96,0.2,11.6,85.0,10,20,9
0.0,163.25,164.35,3.5100000000000002,0.45999999999999996,2.87,84.0,10,20,10
0.0,529.86,563.61,47.33,1.1099999999999999,14.69,86.0,10,20,11
0.0,547.56,548.78,6.46,0.28,5.5200000000000005,91.0,10,20,12
0.03,211.88,733.99,62.85,461.63,2.34,95.0,10,20,13
0.6699999999999999,0.28,101.17,28.68,73.63,0.75,100.0,10,20,14
1.95,0.09,191.83,56.48,139.29,2.08,100.0,10,20,15
7.77,0.11,138.94,31.49,116.61,1.5,100.0,10,20,16
24.82,0.48,2.06,36.69,0.0,10.51,100.0,10,20,17
7.83,2.55,0.03,18.64,0.0,13.33,99.0,10,20,18
24.18,5.16,0.15000000000000002,44.97,0.0,25.8,98.0,10,20,19
10.14,6.359999999999999,0.1,31.259999999999998,0.0,27.38,98.0,10,20,20
20.75,5.359999999999999,0.11,43.33,0.0,27.83,97.0,10,20,21
12.91,6.22,0.19,34.2,0.0,27.32,97.0,10,20,22
18.58,5.64,0.13,40.04,0.0,26.97,97.0,10,20,23
15.280000000000001,6.0,0.08,36.41,0.0,27.05,96.0,10,21,0
15.92,5.83,0.0,36.56,0.0,26.47,96.0,10,21,1
18.1,5.935,0.0,40.385,0.0,28.22,95.0,10,21,2
12.9,6.470000000000001,0.0,32.62,0.0,26.19,95.0,10,21,3
20.22,5.96,0.0,40.24,0.0,25.98,94.0,10,21,4
10.99,6.720000000000001,0.0,29.740000000000002,0.0,25.47,94.0,10,21,5
0.0,7.55,0.0,41.07,0.0,48.62,92.0,10,21,6
0.0,7.42,0.0,26.09,0.0,33.51,92.0,10,21,7
22.27,5.7,0.11,42.82,0.0,26.14,92.0,10,21,8
8.65,39.19,38.93,14.39,0.0,6.2,91.0,10,21,9
6.29,120.91,142.16,33.53,2.1,8.09,91.0,10,21,10
0.0,324.99,332.03,10.77,0.37,4.1,92.0,10,21,11
0.0,326.62,355.38,35.33,3.5700000000000003,10.14,95.0,10,21,12
0.06,211.88,517.38,27.39,281.0,2.83,95.0,10,21,13
0.03,0.35,314.34000000000003,55.54,258.48,0.0,100.0,10,21,14
0.16999999999999998,0.11,611.81,37.67,574.2,0.0,100.0,10,21,15
7.74,0.09,269.94,61.0,225.95,9.36,100.0,10,21,16
0.5700000000000001,19.79,38.98,15.97,4.8,1.03,100.0,10,21,17
31.39,0.4,0.0,44.29,0.0,13.56,99.0,10,21,18
0.0,7.215,0.0,21.295,0.0,28.509999999999998,98.0,10,21,19
31.19,4.76,0.0,53.96,0.0,27.53,98.0,10,21,20
0.0,7.199999999999999,0.0,19.87,0.0,27.07,98.0,10,21,21
30.89,4.68,0.0,53.73,0.0,27.52,97.0,10,21,22
0.0,7.18,0.0,19.95,0.0,27.13,97.0,10,21,23
29.96,4.92,0.0,52.7,0.0,27.66,97.0,10,22,0
1.6099999999999999,6.96,0.0,21.05,0.0,26.4,96.0,10,22,1
27.04,5.28,0.28,53.12,0.0,31.08,96.0,10,22,2
6.62,6.67,0.03,25.69,0.0,25.71,95.0,10,22,3
19.83,5.7,0.33,41.42,0.0,26.96,95.0,10,22,4
10.09,6.42,0.15000000000000002,30.86,0.0,27.04,94.0,10,22,5
0.0,7.68,0.0,31.46,0.0,39.14,94.0,10,22,6
0.0,7.800000000000001,0.0,35.62,0.0,43.42,94.0,10,22,7
0.8300000000000001,57.9,62.49,14.92,2.2,11.86,94.0,10,22,8
3.57,631.36,653.51,37.91,0.15000000000000002,12.34,94.0,10,22,9
0.11,41.74,887.48,35.89,810.0600000000001,0.1,96.0,10,22,10
0.0,0.09,449.77,59.519999999999996,390.16,0.0,100.0,10,22,11
0.06,0.63,678.49,31.62,646.3,0.0,100.0,10,22,12
0.03,0.55,1005.44,66.71,938.21,0.0,100.0,10,22,13
0.03,0.08,437.71000000000004,30.7,406.96,0.0,100.0,10,22,14
0.0,23.8,309.46999999999997,59.21,227.15,0.69,100.0,10,22,15
0.0,145.88,150.77,5.72,1.33,2.16,99.0,10,22,16
22.57,0.69,13.1,44.6,0.97,10.65,100.0,10,22,17
0.32,6.01,0.0,16.63,0.0,22.34,99.0,10,22,18
29.84,4.67,0.03,52.85,0.0,27.65,99.0,10,22,19
0.0,7.199999999999999,0.0,19.080000000000002,0.0,26.28,98.0,10,22,20
30.06,4.7299999999999995,0.0,53.87,0.0,28.54,98.0,10,22,21
0.0,7.22,0.0,19.75,0.0,26.97,97.0,10,22,22
32.08,4.56,0.0,54.339999999999996,0.0,26.82,97.0,10,22,23
0.0,7.199999999999999,0.0,18.53,0.0,25.73,96.0,10,23,0
30.46,4.66,0.26,52.839999999999996,0.0,26.78,96.0,10,23,1
0.0,7.659999999999999,0.0,19.66,0.0,27.32,96.0,10,23,2
31.63,4.66,0.0,51.97,0.0,25.0,96.0,10,23,3
0.0,7.199999999999999,0.0,17.68,0.0,24.88,95.0,10,23,4
22.46,5.279999999999999,0.22,51.73,0.0,34.33,95.0,10,23,5
0.0,7.26,0.0,17.36,0.0,24.62,94.0,10,23,6
0.0,7.69,0.0,49.57,0.0,57.26,94.0,10,23,7
0.1,11.76,8.01,9.440000000000001,0.04,13.23,94.0,10,23,8
0.0,404.24,403.31,43.55,0.14,44.62,94.0,10,23,9
0.03,281.67,719.28,14.19,426.58,3.13,95.0,10,23,10
0.15,0.7,1206.12,64.11,1141.46,0.0,100.0,10,23,11
0.16,0.9500000000000001,1187.3799999999999,38.34,1148.25,0.0,100.0,10,23,12
0.14,0.67,964.01,63.8,899.6800000000001,0.0,100.0,10,23,13
0.22,0.35,840.23,36.89,803.21,0.0,100.0,10,23,14
0.21,0.19,323.43,55.41,268.04,0.0,100.0,10,23,15
0.05,62.58,270.0,28.02,179.77,0.32,100.0,10,23,16
26.17,25.36,26.23,32.089999999999996,2.5,7.55,99.0,10,23,17
7.53,5.83,0.0,24.490000000000002,0.0,22.79,99.0,10,23,18
19.86,5.55,0.0,41.43,0.0,27.12,99.0,10,23,19
9.69,6.24,0.0,31.38,0.0,27.93,98.0,10,23,20
19.14,5.76,0.0,43.04,0.0,29.66,98.0,10,23,21
12.16,6.12,0.0,33.58,0.0,27.54,97.0,10,23,22
16.68,5.88,0.0,39.34,0.0,28.54,97.0,10,23,23
14.21,5.95,0.0,35.37,0.0,27.11,97.0,10,24,0
13.05,6.12,0.0,34.11,0.0,27.18,96.0,10,24,1
18.46,6.06,0.0,40.24,0.0,27.84,96.0,10,24,2
6.66,6.6499999999999995,0.05,26.8,0.0,26.74,95.0,10,24,3
23.73,5.1899999999999995,0.29000000000000004,45.27,0.0,26.44,95.0,10,24,4
0.0,7.2299999999999995,0.0,20.36,0.0,27.59,94.0,10,24,5
0.0,7.55,0.0,48.97,0.0,56.519999999999996,94.0,10,24,6
0.0,7.7700000000000005,0.0,16.830000000000002,0.0,24.599999999999998,94.0,10,24,7
0.08,6.24,0.07,47.89,0.0,54.0,94.0,10,24,8
0.19,40.93,40.62,1.9,0.26,2.36,94.0,10,24,9
0.14,273.05,272.71999999999997,41.339999999999996,0.21000000000000002,41.85,94.0,10,24,10
0.03,408.39,1024.82,31.47,587.96,2.97,95.0,10,24,11
0.18,0.9500000000000001,1491.93,70.11,1421.05,0.0,100.0,10,24,12
0.03,0.6900000000000001,1186.24,42.19,1143.39,0.0,100.0,10,24,13
0.0,0.53,957.98,72.75,884.7,0.0,100.0,10,24,14
0.06,0.76,409.48,32.74,377.83,1.79,100.0,10,24,15
27.0,120.63,199.59,56.24,61.4,11.68,100.0,10,24,16
0.0,75.65,87.48,6.5,10.51,5.18,99.0,10,24,17
30.93,2.1,0.11,47.48,0.0,18.9,100.0,10,24,18
0.0,7.22,0.0,18.29,0.0,25.51,99.0,10,24,19
31.86,4.7,0.0,56.55,0.0,29.39,99.0,10,24,20
0.0,7.199999999999999,0.0,21.63,0.0,28.83,99.0,10,24,21
32.38,4.54,0.0,58.01,0.0,30.169999999999998,98.0,10,24,22
0.0,7.24,0.0,19.52,0.0,26.76,98.0,10,24,23
31.74,4.68,0.0,53.45,0.0,26.39,97.0,10,25,0
0.0,7.199999999999999,0.0,18.16,0.0,25.36,97.0,10,25,1
1.57,4.8,0.0,19.490000000000002,0.0,24.04,97.0,10,25,2
18.34,5.76,0.0,40.76,0.0,28.18,96.0,10,25,3
13.19,6.0,0.0,33.77,0.0,26.580000000000002,95.0,10,25,4
0.0,7.199999999999999,0.0,26.36,0.0,33.56,95.0,10,25,5
0.0,7.199999999999999,0.0,43.57,0.0,50.769999999999996,95.0,10,25,6
0.19,5.1,0.0,12.940000000000001,0.0,17.91,94.0,10,25,7
11.76,14.01,37.76,44.21,2.19,11.01,94.0,10,25,8
0.38,538.18,539.59,6.65,1.1800000000000002,6.04,94.0,10,25,9
0.0,143.9,1015.96,66.85,806.11,0.9,95.0,10,25,10
0.06,0.12,459.28,30.49,428.73,0.0,100.0,10,25,11
0.0,1.71,323.63,61.19,264.16,3.43,100.0,10,25,12
0.06,0.28,425.44,29.740000000000002,395.6,0.12000000000000001,100.0,10,25,13
3.5,1.54,449.46,58.86,401.74,9.18,100.0,10,25,14
0.0,120.33,384.52,26.92,240.41,3.14,99.0,10,25,15
12.040000000000001,1.0,78.13,51.45,48.660000000000004,10.94,100.0,10,25,16
0.27,4.72,0.0,11.55,0.0,16.04,100.0,10,25,17
29.99,4.72,0.05,53.95,0.0,28.63,99.0,10,25,18
0.0,7.25,0.0,19.26,0.0,26.51,99.0,10,25,19
21.37,5.52,0.0,42.78,0.0,26.93,99.0,10,25,20
9.86,6.24,0.0,30.3,0.0,26.68,98.0,10,25,21
8.44,6.4799999999999995,0.0,27.96,0.0,26.0,98.0,10,25,22
23.62,5.26,0.03,44.14,0.0,25.75,98.0,10,25,23
0.0,7.199999999999999,0.0,17.09,0.0,24.29,97.0,10,26,0
30.14,4.68,0.0,51.45,0.0,25.990000000000002,97.0,10,26,1
0.0,7.75,0.0,17.3,0.0,25.05,96.0,10,26,2
30.53,4.72,0.18,53.33,0.0,27.34,96.0,10,26,3
0.0,7.29,0.0,18.22,0.0,25.509999999999998,95.0,10,26,4
17.48,5.9,0.0,51.29,0.0,39.71,95.0,10,26,5
0.0,7.53,0.0,17.560000000000002,0.0,25.09,94.0,10,26,6
0.03,6.07,0.0,48.84,0.0,54.91,94.0,10,26,7
0.0,132.79999999999998,133.01,1.4,0.36,1.55,94.0,10,26,8
0.0,565.87,599.06,37.34,27.57,31.72,94.0,10,26,9
0.06,0.62,902.03,40.24,861.23,0.0,100.0,10,26,10
0.03,0.31,854.15,56.98,796.89,0.0,100.0,10,26,11
0.06,0.14,642.12,50.92,591.12,0.0,100.0,10,26,12
0.06,0.27,357.27,35.74,321.32,0.0,100.0,10,26,13
0.0,0.0,165.23,50.36,114.87,0.0,100.0,10,26,14
0.0,0.19,99.82,26.43,73.2,0.0,100.0,10,26,15
17.64,3.87,20.92,42.29,2.43,10.19,100.0,10,26,16
0.57,5.41,0.0,12.91,0.0,17.94,99.0,10,26,17
30.86,4.65,0.43000000000000005,53.37,0.0,26.73,99.0,10,26,18
0.0,7.22,0.0,18.87,0.0,26.09,98.0,10,26,19
31.32,4.76,0.03,53.26,0.0,26.67,98.0,10,26,20
0.0,7.2299999999999995,0.0,18.7,0.0,25.93,97.0,10,26,21
33.769999999999996,51.21,0.0,53.839999999999996,0.0,72.4,97.0,10,26,22
0.0,7.199999999999999,0.0,20.05,0.0,27.25,96.0,10,26,23
30.58,4.56,0.35000000000000003,54.64,0.0,28.27,96.0,10,27,0
0.0,7.2299999999999995,0.0,19.51,0.0,26.74,95.0,10,27,1
28.865,4.8,0.23500000000000001,53.965,0.0,29.665,95.0,10,27,2
2.2,6.99,0.03,21.330000000000002,0.0,26.09,95.0,10,27,3
16.65,5.88,0.15000000000000002,39.38,0.0,28.46,94.0,10,27,4
13.96,6.28,0.19,32.98,0.0,25.11,94.0,10,27,5
0.0,7.69,0.0,22.59,0.0,30.28,92.0,10,27,6
0.0,10.53,4.7,39.67,0.02,45.519999999999996,92.0,10,27,7
0.22999999999999998,98.64,99.35,2.3,0.51,1.9000000000000001,92.0,10,27,8
8.28,444.85,467.52,44.32,0.14,13.51,94.0,10,27,9
0.03,244.63,984.21,28.53,712.34,1.26,95.0,10,27,10
0.06,0.16999999999999998,602.89,60.47,542.31,0.0,100.0,10,27,11
0.03,0.66,926.92,39.32,886.97,0.0,100.0,10,27,12
0.03,0.6,1079.16,66.17,1012.42,0.0,100.0,10,27,13
0.0,0.28,626.16,34.75,591.13,0.0,100.0,10,27,14
2.1100000000000003,0.08,260.58,61.92,201.37,0.6799999999999999,100.0,10,27,15
0.29,47.79,92.44,9.8,36.13,1.05,100.0,10,27,16
30.87,2.32,0.21000000000000002,48.58,0.0,19.82,99.0,10,27,17
0.0,7.29,0.0,17.75,0.0,25.04,98.0,10,27,18
29.81,4.63,0.0,53.24,0.0,28.06,98.0,10,27,19
0.0,7.21,0.0,19.94,0.0,27.15,98.0,10,27,20
26.59,5.04,0.0,50.69,0.0,29.14,98.0,10,27,21
3.96,6.819999999999999,0.0,23.62,0.0,26.48,97.0,10,27,22
15.65,6.029999999999999,0.0,36.28,0.0,26.66,97.0,10,27,23
14.44,5.88,0.0,35.089999999999996,0.0,26.53,96.0,10,28,0
3.2,6.96,0.0,23.62,0.0,27.38,96.0,10,28,1
27.41,5.26,0.0,49.95,0.0,27.8,95.0,10,28,2
0.0,7.199999999999999,0.0,17.48,0.0,24.68,95.0,10,28,3
30.69,4.609999999999999,0.1,54.28,0.0,28.1,95.0,10,28,4
0.0,649.23,0.0,18.12,0.0,667.35,94.0,10,28,5
0.0,7.24,0.0,48.56,0.0,55.8,100.0,10,28,6
0.0,7.39,0.0,17.6,0.0,24.99,100.0,10,28,7
4.73,2.39,94.12,50.519999999999996,54.550000000000004,8.61,100.0,10,28,8
0.08,0.8,798.55,31.77,766.32,0.26,100.0,10,28,9
0.56,52.35,616.35,65.74,499.26,0.44,100.0,10,28,10
0.09,95.92999999999999,699.42,27.11,576.96,0.49,99.0,10,28,11
2.82,0.6,654.16,60.54,595.84,0.0,100.0,10,28,12
0.12,0.28,610.69,46.3,564.23,0.0,100.0,10,28,13
0.14,0.16999999999999998,455.51,45.05,410.83,0.4,100.0,10,28,14
11.04,41.12,51.64,30.169999999999998,0.27,8.88,100.0,10,28,15
1.58,0.52,0.34,3.5,0.16999999999999998,2.35,99.0,10,28,16
34.07,4.29,0.08,52.11,0.0,24.35,99.0,10,28,17
0.0,7.45,0.0,18.64,0.0,26.09,98.0,10,28,18
29.96,4.6899999999999995,0.0,52.56,0.0,27.29,98.0,10,28,19
0.0,7.21,0.0,19.54,0.0,26.75,97.0,10,28,20
30.72,4.64,0.06,54.019999999999996,0.0,27.88,97.0,10,28,21
0.0,7.199999999999999,0.0,19.88,0.0,27.08,96.0,10,28,22
30.77,4.66,0.27,54.24,0.0,27.86,96.0,10,28,23
0.0,7.199999999999999,0.0,19.45,0.0,26.65,95.0,10,29,0
21.28,5.38,0.13,43.03,0.0,27.0,95.0,10,29,1
8.6,6.819999999999999,0.13,29.2,0.0,27.29,95.0,10,29,2
7.01,6.6,0.0,26.65,0.0,26.24,94.0,10,29,3
22.8,5.279999999999999,0.0,43.73,0.0,26.21,94.0,10,29,4
0.0,663.65,0.2,17.69,0.0,681.14,94.0,10,29,5
0.0,7.199999999999999,0.0,50.44,0.0,57.64,100.0,10,29,6
0.0,7.279999999999999,0.0,17.830000000000002,0.0,25.11,100.0,10,29,7
31.18,1.75,0.15000000000000002,45.26,0.0,16.13,100.0,10,29,8
1.9300000000000002,0.71,0.08,3.73,0.0,3.1,99.0,10,29,9
18.59,26.89,40.98,43.47,0.6499999999999999,11.44,99.0,10,29,10
0.2,21.95,24.12,4.4799999999999995,0.6900000000000001,2.8200000000000003,98.0,10,29,11
29.5,9.7,15.11,43.839999999999996,0.9299999999999999,9.86,98.0,10,29,12
2.65,1.53,1.76,5.91,0.34,3.52,97.0,10,29,13
33.77,0.11,5.59,46.04,3.0799999999999996,10.09,97.0,10,29,14
1.32,0.98,0.7999999999999999,4.47,0.03,3.6500000000000004,96.0,10,29,15
30.64,0.7,0.08,43.0,0.0,12.98,95.0,10,29,16
0.0,7.18,0.0,17.21,0.0,24.39,95.0,10,29,17
30.73,4.62,0.53,52.08,0.0,25.44,94.0,10,29,18
0.0,7.199999999999999,0.0,18.47,0.0,25.669999999999998,94.0,10,29,19
24.9,5.16,0.03,48.18,0.0,28.41,94.0,10,29,20
5.24,6.7,0.0,24.72,0.0,26.18,92.0,10,29,21
16.6,5.88,0.03,38.519999999999996,0.0,27.77,92.0,10,29,22
12.67,5.72,0.1,33.21,0.0,26.16,91.0,10,29,23
9.870000000000001,6.06,0.0,31.87,0.0,28.06,91.0,10,30,0
21.15,4.86,0.0,42.01,0.0,25.72,91.0,10,30,1
0.8,7.185,0.0,19.575,0.0,25.96,90.0,10,30,2
29.02,4.88,0.0,50.24,0.0,26.1,90.0,10,30,3
0.0,7.199999999999999,0.0,18.11,0.0,25.31,89.0,10,30,4
29.99,925.8199999999999,0.0,51.57,0.0,947.4,89.0,10,30,5
0.0,166.85999999999999,0.05,16.63,0.0,183.44,95.0,10,30,6
0.0,6.03,0.0,44.84,0.0,50.87,100.0,10,30,7
0.06,0.72,19.01,13.5,7.18,2.33,100.0,10,30,8
4.15,105.09,161.27,47.79,20.09,7.55,100.0,10,30,9
0.24,25.45,589.97,33.52,531.52,0.28,99.0,10,30,10
0.24,0.51,699.0,63.82,634.91,0.0,100.0,10,30,11
0.2,0.66,1178.75,36.09,1142.2,0.0,100.0,10,30,12
0.13,0.22999999999999998,1187.26,66.75,1120.41,0.0,100.0,10,30,13
0.0,0.34,894.39,30.5,863.55,0.0,100.0,10,30,14
0.0,0.03,439.54,60.26,379.25,0.0,100.0,10,30,15
0.22,1.7,36.86,12.75,28.6,5.97,100.0,10,30,16
29.22,3.57,0.6,49.67,0.0,23.42,99.0,10,30,17
0.0,7.34,0.0,17.72,0.0,25.06,99.0,10,30,18
29.509999999999998,4.74,0.2,52.46,0.0,27.49,98.0,10,30,19
0.0,7.47,0.0,18.95,0.0,26.42,98.0,10,30,20
29.2,4.76,0.11,53.019999999999996,0.0,28.47,98.0,10,30,21
0.0,7.41,0.0,17.17,0.0,24.580000000000002,97.0,10,30,22
29.49,4.67,0.03,50.79,0.0,25.94,97.0,10,30,23
0.0,7.199999999999999,0.0,17.65,0.0,24.85,96.0,10,31,0
31.21,4.56,0.0,53.98,0.0,27.330000000000002,96.0,10,31,1
0.0,7.659999999999999,0.0,19.41,0.0,27.07,95.0,10,31,2
31.16,4.68,0.0,51.69,0.0,25.21,95.0,10,31,3
0.0,7.199999999999999,0.0,17.9,0.0,25.1,94.0,10,31,4
0.0,675.885,0.03,49.07,0.0,724.925,94.0,10,31,5
0.0,7.800000000000001,0.0,16.790000000000003,0.0,24.59,100.0,10,31,6
0.0,8.08,0.0,49.8,0.0,57.88,100.0,10,31,7
0.5,2.35,46.769999999999996,16.990000000000002,33.11,5.2,100.0,10,31,8
5.17,0.06,355.82,64.87,301.36,5.3,100.0,10,31,9
0.0,130.89,572.86,24.12,419.18,1.33,99.0,10,31,10
0.16999999999999998,0.28,985.23,66.36,918.76,0.0,100.0,10,31,11
0.03,0.35,687.0,44.67,642.01,0.0,100.0,10,31,12
0.06,0.28,280.87,51.69,231.47,2.51,100.0,10,31,13
0.05,0.06,143.27,37.24,107.74,1.72,100.0,10,31,14
75.72,0.37,78.5,106.41,56.8,9.36,100.0,10,31,15
2327.69,0.0,15.790000000000001,2701.34,0.48,358.34,98.0,10,31,16
2220.22,0.0,0.84,2335.03,2.67,116.64,68.0,10,31,17
2096.04,0.0,1.68,2126.28,0.0,28.66,42.0,10,31,18
620.66,5.24,1.29,2169.37,0.0,1552.66,17.0,10,31,19
0.0,7.199999999999999,0.0,2170.6,0.0,2177.8,10.0,10,31,20
0.0,7.199999999999999,0.0,2160.4,0.0,2167.6,10.0,10,31,21
0.0,7.199999999999999,0.0,1476.05,0.0,1483.25,10.0,10,31,22
0.0,7.199999999999999,0.0,21.34,0.0,28.54,9.0,10,31,23
0.0,7.800000000000001,0.0,26.19,0.0,33.99,0.0,11,1,0
0.0,7.800000000000001,0.0,56.47,0.0,64.27,0.0,11,1,1
0.0,7.800000000000001,0.0,23.68,0.0,31.48,0.0,11,1,2
0.0,8.34,0.0,57.75,0.0,66.09,0.0,11,1,3
0.0,7.800000000000001,0.0,24.67,0.0,32.47,0.0,11,1,4
0.0,7.800000000000001,0.0,51.06,0.0,58.86,0.0,11,1,5
0.0,7.86,0.0,30.29,0.0,38.15,0.0,11,1,6
0.0,7.86,0.0,37.43,0.0,45.29,0.0,11,1,7
0.0,7.800000000000001,0.0,40.64,0.0,48.44,0.0,11,1,8
0.06,5.57,0.05,22.43,0.0,27.89,0.0,11,1,9
0.09,10.4,12.9,49.980000000000004,0.0,47.39,0.0,11,1,10
0.12,0.92,25.3,972.05,0.0,947.55,0.0,11,1,11
0.12,1.42,9.040000000000001,730.86,0.0,723.12,0.0,11,1,12
0.06,0.79,70.03,1461.11,0.0,1391.81,0.0,11,1,13
0.08,5.52,13.95,23.64,0.0,15.13,0.0,11,1,14
0.0,1.92,12.75,232.95000000000002,0.0,222.12,0.0,11,1,15
0.0,189.13,0.9,187.04,0.0,375.27,0.0,11,1,16
0.0,7.78,0.0,1152.26,0.0,1160.04,0.0,11,1,17
0.0,7.800000000000001,0.0,450.64,0.0,458.44,0.0,11,1,18
0.0,7.800000000000001,0.0,25.38,0.0,33.18,0.0,11,1,19
0.0,7.800000000000001,0.0,57.56,0.0,65.36,0.0,11,1,20
0.0,7.800000000000001,0.0,22.82,0.0,30.62,0.0,11,1,21
0.0,7.800000000000001,0.0,58.47,0.0,66.27,0.0,11,1,22
0.0,7.800000000000001,0.0,23.5,0.0,31.3,0.0,11,1,23
0.0,7.800000000000001,0.0,47.25,0.0,55.05,0.0,11,2,0
0.0,7.800000000000001,0.0,25.52,0.0,33.32,0.0,11,2,1
0.0,7.800000000000001,0.0,56.61,0.0,64.41,0.0,11,2,2
0.0,8.01,0.0,24.37,0.0,32.38,0.0,11,2,3
0.0,7.800000000000001,0.0,56.98,0.0,64.78,0.0,11,2,4
0.0,7.800000000000001,0.0,23.66,0.0,31.46,0.0,11,2,5
0.0,7.84,0.0,23.82,0.0,31.66,0.0,11,2,6
0.0,8.34,0.0,138.23,0.0,146.57,0.0,11,2,7
0.0,7.87,0.03,17.83,0.0,25.67,0.0,11,2,8
0.05,94.01,103.53,31.28,0.0,21.71,0.0,11,2,9
0.0,619.17,638.39,38.18,0.44,19.4,0.0,11,2,10
0.0,1283.75,1291.3,10.63,1.8900000000000001,4.97,4.0,11,2,11
0.0,684.16,715.87,35.9,3.72,7.91,18.0,11,2,12
0.0,719.11,737.0,27.21,0.61,9.93,24.0,11,2,13
0.0,531.81,536.72,7.83,1.52,4.44,30.0,11,2,14
17.29,475.89,485.01,38.06,0.42000000000000004,12.07,35.0,11,2,15
1.4300000000000002,60.86,69.91,21.24,0.22,11.2,40.0,11,2,16
0.65,6.98,0.0,15.120000000000001,0.0,21.48,40.0,11,2,17
32.93,5.32,0.19,53.62,0.0,25.82,40.0,11,2,18
11.27,6.73,0.0,30.53,0.0,25.99,39.0,11,2,19
0.0,7.94,0.0,18.18,0.0,26.12,39.0,11,2,20
13.2,6.63,0.0,32.52,0.0,25.95,39.0,11,2,21
20.63,5.95,0.0,40.07,0.0,25.39,38.0,11,2,22
0.0,7.800000000000001,0.0,16.37,0.0,24.169999999999998,38.0,11,2,23
0.0,7.199999999999999,0.0,1362.15,0.0,1369.35,0.0,11,3,0
0.0,7.18,0.0,33.27,0.0,40.449999999999996,0.0,11,3,1
0.0,7.14,0.0,57.68,0.0,64.82000000000001,0.0,11,3,2
0.0,7.285,0.0,26.79,0.0,34.075,0.0,11,3,3
0.0,7.1,0.0,57.519999999999996,0.0,64.62,0.0,11,3,4
0.0,7.199999999999999,0.0,26.23,0.0,33.43,0.0,11,3,5
0.0,7.199999999999999,0.0,57.4,0.0,64.60000000000001,0.0,11,3,6
0.0,7.67,0.03,22.66,0.0,30.3,0.0,11,3,7
0.0,144.03,166.65,56.91,0.0,34.29,0.0,11,3,8
0.0,533.38,536.02,17.8,2.59,17.75,0.0,11,3,9
0.0,742.57,779.6,41.97,1.07,6.01,4.0,11,3,10
0.0,697.87,711.22,20.64,0.5,7.79,11.0,11,3,11
